"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()"
17 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.416762942786885 -0.259564091434426 -0.530807304754098 -0.268777442967213 -0.230094888927869 0.458446892622951 0.292331546934426 0.153643639557377 -0.522684245901639 -0.578987447704918 -0.397227488409836 -0.79501551704918 -0.106970963643934 0.807496823442623 -0.927010976885246 -0.0935385034 -0.534303311639344 -0.337100433278689 -0.0761196868186885 -0.52165114852459 -0.524863504754098 0.0377540918137705 0.0935798280868853 -0.058685739595082 -0.893911851803279 -0.909634906065574 -0.94849036295082 -0.50925728147541 -0.441067714262295 -0.510995986885246 -0.81852864 -0.360299042114754 0.114591349836066 -0.548186706393443 0.510501381311475 -0.612402570491803 -0.573499510819672 -0.217101400444262 0.175991452001639 -0.889464622786885 -0.86218308147541 -0.898778233606557 -0.405052636393443 -0.461837866885246 -0.532540109016393 -0.16283662072623 -0.737821246557377 -0.312215806885246 0.730323260655738 0.0274103270236066 0.376219464377049 0.25037506852459 0.312501426311475 -0.306085840704918 0.113958809167213 -0.790563847163934 -0.81131971295082 -0.879772283442623 -0.18110912904918 -0.764602219508197 -0.511320902131148 -0.96397689147541 -0.963197548360656 -0.935862376885246 -0.93333333 -0.457429930606557 -0.955460680983607 -0.78656581442623 -0.933240249016393 -0.955220733442623 -0.879198852786885 -0.89331186 -0.973817170163934 -0.964792857868852 -0.812112128360656 -0.289593124918033
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.380027219041667 -0.394291753541667 -0.642460124375 -0.2733350258125 -0.278812723479167 0.461503891666667 0.202105184129167 0.111211792170938 -0.473953865479167 -0.483715377916667 -0.808017856041667 -0.830462037916667 0.32098252625 0.62103250375 -0.843077588958333 -0.349791873229167 -0.657430836041667 -0.273200782291667 -0.293240333895833 -0.633485262708333 -0.392198231666667 0.10645089685 -0.382230527708333 -0.164786066852083 -0.860544450833333 -0.893257611458333 -0.925936470625 -0.533287555208333 -0.291521779020833 -0.755753395208333 -0.882104541666667 -0.0281202383270833 0.0416624595833333 -0.683327633333333 0.597769908958333 -0.685944586875 -0.671605988958333 -0.2975095044375 0.162544379451667 -0.853879463895833 -0.847096293958333 -0.82554086875 -0.404551469791667 -0.1028777303875 -0.170273654020833 0.0875335699666667 -0.786292545625 -0.484250273333333 0.658531808125 -0.0890136151333333 -0.427304954270833 0.296045536875 -0.144302317833333 0.0149736251291667 0.127747591020833 -0.586380931772917 -0.777781889145833 -0.824071045833333 -0.0899112873791667 -0.555553598958333 -0.499983331666667 -0.979481601041667 -0.965920092916667 -0.923194358333333 -0.940277777291667 -0.860215051666667 -0.939841192708333 -0.921759243333333 -0.92797928875 -0.962052514583333 -0.863186373541667 -0.956872483541667 -0.973280934166667 -0.945606919375 -0.703428267916667 -0.322762297291667
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 -0.313253549217391 -0.319607096354348 -0.445544937391304 -0.26201092573913 -0.291197785086957 0.262698782173913 0.262137257 0.278290198608696 -0.425694957978261 -0.532476284565217 -0.784966822391304 -0.858993212391304 -0.262081195152174 0.809630506086957 -0.946945043695652 -0.304063534173913 -0.536331570652174 -0.0541024895804348 -0.259543070130435 -0.532611822391304 -0.252181010130435 -0.0258384134478261 -0.34636101026087 -0.252615494369565 -0.781258327173913 -0.825318701086956 -0.871109482608696 -0.550412973913043 -0.546417095652174 -0.702415578043478 -0.890934025652174 -0.112497123043478 -0.14662541026087 -0.556412487391304 0.578434505 -0.618440160652174 -0.530596734565217 -0.339090358695652 0.129325305123913 -0.843803350869565 -0.791055256521739 -0.876856287826087 -0.354757065652174 0.0914076757326087 -0.0234988171 -0.483976720434783 -0.673880671956522 -0.325737196956522 0.737478674347826 -0.0445946372391304 -0.190876599869565 0.423662757608696 -0.0584274888043478 0.0169178163108696 -0.0340016162217391 -0.628671653086956 -0.846384444347826 -0.845125589565217 -0.00625386585869565 -0.286684874130435 -0.540461591521739 -0.95628303826087 -0.958179022608696 -0.90843545673913 -0.911594201956522 -0.629733520326087 -0.930377188913043 -0.893800684130435 -0.924154358478261 -0.937020351304348 -0.863867410217391 -0.914760561086956 -0.981282494565217 -0.961865548478261 -0.857232851304348 -0.14173852655
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.99209649484375 -0.986147555625 -0.98269792171875 -0.96464275578125 -0.96572450484375 -0.69085246846875 -0.566626679375 -0.55141733453125 0.17705981865625 -0.99594675640625 -0.9994969525 -0.99868685 -0.42041849375 0.85194142 -0.98602025359375 -0.98863700234375 -0.990529261875 -0.99525482671875 -0.98813611375 -0.9896652434375 -0.99310142953125 0.24498415553125 -0.0506427256046875 0.22908771646875 -0.99988288328125 -0.99992581296875 -0.999945215 -0.9885992525 -0.98494688296875 -0.99979448171875 -0.99976740046875 0.240640545978125 -0.381593809989063 -0.98963868265625 0.99456115875 -0.9971350278125 -0.99582992875 0.27983355615625 -0.0137517919015625 -0.9920493703125 -0.9918986546875 -0.98635096671875 -0.98727242953125 -0.96506519109375 -0.96812100171875 -0.185157982128125 -0.9998304071875 -0.993799999375 -0.83440503078125 0.38152125453125 -0.58885601871875 -0.98664946703125 0.0619330858375 -0.162028605246875 0.222567781095313 -0.992510099375 -0.9715184321875 -0.9791552215625 -0.98235675890625 -0.99990486828125 -0.99625788078125 -0.99970347671875 -0.9994699678125 -0.99900170390625 -0.913541666765625 -0.97883064484375 -0.9997872921875 -0.9998781115625 -0.99984084109375 -0.99989656234375 -0.9997126146875 -0.99995560859375 -0.9998754140625 -0.99943521984375 -0.99928639046875 -0.98906990984375
17 "STANDING" 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.990305368974359 -0.986649955 -0.984547864230769 -0.972034264615385 -0.964663607051282 -0.64458488975641 -0.568363862987179 -0.548677551230769 0.17352741824359 -0.997230056410256 -0.999511354871795 -0.998920485128205 0.0917807149294872 0.748028085384615 -0.881050277692308 -0.98666125974359 -0.991217027307692 -0.992960926538462 -0.986074807051282 -0.990364109487179 -0.990877148589744 0.169433671564103 -0.0278278129179487 0.155284512683333 -0.999579812820513 -0.999720796538462 -0.999864370384615 -0.987038728846154 -0.989225872307692 -0.999699503461538 -0.999653952179487 -0.0672583773435897 -0.342772050329487 -0.990373469230769 0.986982620897436 -0.995142753589744 -0.994248452435897 0.0976962210379103 -0.0961385333448718 -0.993963995512821 -0.991782757820513 -0.992284434358974 -0.984818741923077 -0.975377309871795 -0.977142107435897 -0.188520201989744 -0.999761345 -0.992539547179487 -0.838150136730769 0.426849040797436 -0.594078766884615 -0.979009687692308 0.0392280342348718 -0.173397406152564 0.197872098320513 -0.989744406153846 -0.980945245641026 -0.983315198717949 -0.983926967435897 -0.999700786025641 -0.997414933205128 -0.999757941666667 -0.999657196025641 -0.999302477307692 -0.935897435769231 -0.943755169230769 -0.999780313717949 -0.999574671666667 -0.999682552307692 -0.999796265769231 -0.999577160512821 -0.999944416025641 -0.999874272948718 -0.999801480641026 -0.999712406794872 -0.988159942820513
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.975865948873239 -0.974358610704225 -0.975792811690141 -0.953641611549296 -0.951024408591549 -0.492722682943662 -0.505329264028169 -0.392415880887324 0.0299497191915493 -0.992874665352113 -0.998435357183099 -0.997040788873239 0.516549368873239 -0.929350172816901 -0.088492957971831 -0.976960542816901 -0.98281300056338 -0.982174484366197 -0.975783956338028 -0.981870358591549 -0.979994901267606 0.265483887485916 0.0518735579253521 0.182975489366197 -0.999117286478873 -0.999466745352113 -0.999617832676056 -0.979735023661972 -0.982540346197183 -0.998893915492958 -0.99933585943662 -0.395414988 0.202077137485141 -0.984324518450704 0.978355144507042 -0.987666659577465 -0.991796769577465 0.167013084304225 0.0730754640591549 -0.991036748873239 -0.988956609014085 -0.988769117605634 -0.972981634225352 -0.948257993521127 -0.952567018732394 -0.099246088943662 -0.99918976943662 -0.984528354225352 -0.735118432859155 0.374273668633803 -0.534150484889718 -0.936285795774648 0.101674851443662 -0.132434300140845 0.166453854559155 -0.98014448056338 -0.971622795774648 -0.981561103098592 -0.964457222676056 -0.998085444084507 -0.993274308028169 -0.999623426056338 -0.999513375774648 -0.999127526338028 -0.974647887183099 -0.789186733084507 -0.999467355915493 -0.999174296901408 -0.999349752957747 -0.999412062676056 -0.998226161830986 -0.999565082253521 -0.999711549014085 -0.999120135211268 -0.998715724084507 -0.977635731830986
18 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.409895505535714 -0.39485682 -0.600164130714286 -0.361365964285714 -0.4948030925 0.291088917357143 0.180773525321429 0.0840883442464286 -0.401924532678571 -0.720086413392857 -0.711087769642857 -0.840830982857143 -0.00773108178571429 0.796929129464286 -0.891948844464286 -0.320158763392857 -0.633325860714286 -0.349511216607143 -0.255835059464286 -0.619990153571429 -0.551282654464286 -0.0939658900267857 0.0495548872267857 0.155563489696429 -0.863326731607143 -0.902197666785714 -0.935235429285714 -0.55575931875 -0.644038036785714 -0.751212850535714 -0.834259713928571 0.0164886327321429 0.167294092660714 -0.704420700357143 0.669698975714286 -0.698803292321429 -0.667735636071429 -0.190857843121429 0.120533223557143 -0.934791378035714 -0.855952231071429 -0.908062648392857 -0.54974932625 -0.460346465357143 -0.525311189642857 -0.0943983173571429 -0.803702327321429 -0.457845543392857 0.659922054464286 0.0893293589464286 -0.104259572476786 0.212469489698214 0.0133211408648214 -0.0654397877375 0.0598533063819643 -0.799798260178571 -0.801882280714286 -0.856354619642857 -0.277399444285714 -0.802169543928571 -0.69424442625 -0.950678451964286 -0.961464851428571 -0.933904884464286 -0.629761904107143 -0.688940095 -0.967560155357143 -0.900276327678571 -0.964060678928571 -0.966086872857143 -0.865085156071429 -0.968150878214286 -0.987259321428571 -0.97484184 -0.878301706785714 -0.4045983625
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.586323723965517 -0.60431378862069 -0.745132232068966 -0.385978291724138 -0.384087583310345 0.186848230252931 0.239776262293103 0.0939315858844828 -0.435892211551724 -0.65972954 -0.92978770362069 -0.912562185517241 0.167176242517776 0.694905052586207 -0.8273306 -0.56794063862069 -0.760829911206897 -0.564743621034483 -0.531102223793103 -0.756608157931035 -0.663240282413793 -0.101819560262069 -0.416090164655172 -0.220037568017241 -0.934309981724138 -0.947512046206897 -0.965815159827586 -0.514810297413793 -0.553340082068966 -0.893159986206897 -0.943963114482759 -0.269010744965517 0.205071594863793 -0.708090694827586 0.816282422413793 -0.823038670862069 -0.726323587068965 -0.333067535086207 0.167595638715517 -0.905622462586207 -0.862923377586207 -0.868656995 -0.571447520172414 -0.37184157 -0.483734425 0.0160998572534483 -0.911014034482759 -0.675057854310345 0.503515465862069 -0.0290342554637931 -0.0674514409827586 0.0458130970517241 -0.374225963982759 0.279777175603448 -0.209743632315517 -0.80716703 -0.849092903103448 -0.90462624637931 -0.373135830517241 -0.805387182068966 -0.681312301206897 -0.986427476206897 -0.980627668448276 -0.960177450344828 -0.964367815172414 -0.932146828793103 -0.970757115172414 -0.96674117362069 -0.974170941724138 -0.983236255689655 -0.85456166862069 -0.989937405172414 -0.985434195689655 -0.965468990344828 -0.82884762 -0.55144082137931
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.384198076036364 -0.458649984363636 -0.592486963454545 -0.482492383272727 -0.463113786545455 0.105915139961273 0.294727431636364 0.203266997707273 -0.425550541818182 -0.712156801818182 -0.857708644545455 -0.899880175636364 -0.0863865933109091 0.818532697272727 -0.915554323272727 -0.447033872545455 -0.651246664909091 -0.402363289818182 -0.435046694 -0.647605782545455 -0.410638756363636 -0.0232193669418182 -0.35847961082 -0.188698232305455 -0.838258351818182 -0.887607178181818 -0.932077060363636 -0.636920907818182 -0.560517581636364 -0.826051895272727 -0.904728930909091 0.108780965941818 -0.00714864583636364 -0.571376009636364 0.677013924145455 -0.763376016909091 -0.633877219454545 -0.303556640036364 0.119215102076182 -0.876060423454545 -0.906372938 -0.892805404 -0.516013971636364 -0.229934247036364 -0.349473939818182 -0.399347960563636 -0.832438130363636 -0.510612248909091 0.617117852545455 0.00593003606623636 0.0647247616490909 0.228573822263636 -0.112657671314545 -0.00469137960909091 0.0720314496985455 -0.802398128363636 -0.861196555636364 -0.896194943272727 -0.291960236181818 -0.752044049454546 -0.715065507090909 -0.965136766909091 -0.976941087272727 -0.941700555090909 -0.949090908181818 -0.855718474181818 -0.959001619090909 -0.948396795454545 -0.95626103 -0.977320726 -0.924562868181818 -0.974343119636364 -0.984288858181818 -0.968636118545455 -0.866152801272727 -0.365712850909091
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.990337250526316 -0.985809892105263 -0.983827325789474 -0.978345160350877 -0.975054467894737 -0.632415784210526 -0.500051761235088 -0.53957817645614 0.203158480754386 -0.99876517877193 -0.999663364736842 -0.999370228245614 -0.139305757492316 0.764508369649123 -0.906815029473684 -0.984002717017544 -0.990153121754386 -0.991828080350877 -0.982215615789474 -0.989086276842105 -0.991291919122807 0.20704998322807 0.00305480402631579 0.201290925598246 -0.99980026 -0.999868008070175 -0.999901702631579 -0.989051088947368 -0.983991194736842 -0.999714892105263 -0.999686069824561 -0.0334226222280702 -0.165325817496491 -0.989994782280702 0.993910409122807 -0.994948785964912 -0.993634411578947 0.175052568985965 -0.0538593757473684 -0.994934362982456 -0.994165866491228 -0.988426468421053 -0.988139144385965 -0.981595285964912 -0.982890448070175 -0.338553827982456 -0.999797632105263 -0.99204079877193 -0.825488803333333 0.459090849721053 -0.623126813842105 -0.994740029649123 0.121204365263158 -0.198308727068421 0.22358148574386 -0.994163171754386 -0.98711728368421 -0.988594529298246 -0.986721918070175 -0.999946200175439 -0.99882907877193 -0.999804974385965 -0.999737205087719 -0.999563512631579 -0.812865497368421 -0.938879455789474 -0.999847984561404 -0.999918915614035 -0.999863778245614 -0.999922489824561 -0.999737342631579 -0.99997162754386 -0.999878654035088 -0.999554722631579 -0.999318165263158 -0.988983405614035
18 "STANDING" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.987625810684931 -0.976861816986301 -0.981717734657534 -0.961703890410959 -0.958852862191781 -0.575590778767123 -0.422629778205479 -0.435026103821918 0.178825045572603 -0.997732241506849 -0.999506364520548 -0.999140103424658 -0.185982600369863 0.85815955109589 -0.93142680890411 -0.975277836849315 -0.988455249452055 -0.990068223972603 -0.97368489890411 -0.987028710958904 -0.988487334520548 0.187430049116575 -0.124031325154795 0.0281938687910959 -0.999759492465753 -0.99981465890411 -0.999881248767123 -0.983627175479452 -0.980153474657534 -0.999301640684932 -0.999505838630137 -0.151409217683562 -0.51041102439726 -0.983988485068493 0.98217598109589 -0.992616689178082 -0.98804860630137 -0.103609498627397 -0.0989602158287671 -0.989916116438356 -0.99333682890411 -0.991995116575342 -0.974310797945205 -0.972285545479452 -0.975229187671233 -0.300345515849315 -0.99965754630137 -0.988608482054795 -0.759802221506849 0.361013970013699 -0.578707501163014 -0.980993995068493 -0.169835179056164 0.00508117472328767 0.1307893872 -0.992804866849315 -0.986116490547945 -0.988884942739726 -0.978189721506849 -0.999901858356164 -0.997873439178082 -0.999790695205479 -0.999743387123288 -0.999425665616438 -0.925114154931507 -0.851524524383562 -0.999657896164384 -0.99977919 -0.99967373739726 -0.999909989452055 -0.999618573972603 -0.999951887945206 -0.999889081780822 -0.999726689726027 -0.99930963630137 -0.983875627945205
18 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984469605076923 -0.987982792461538 -0.985386312923077 -0.987743110307692 -0.987524038307692 -0.461325721707692 -0.631632949846154 -0.547583505692308 0.0671407137384615 -0.999726509538462 -0.999695418461538 -0.999670482 0.327756172923077 -0.939195032307692 0.123682290461538 -0.985554339384615 -0.990660246153846 -0.986032578307692 -0.983914156153846 -0.989505096615385 -0.987165890615385 0.297974905169231 -0.318802128571077 0.0807500612153846 -0.999667885076923 -0.999774814 -0.999843218153846 -0.985719938461538 -0.986109801230769 -0.999767847076923 -0.999740025538462 0.239287101029077 -0.251927062707692 -0.990608779692308 0.995997909230769 -0.991700632769231 -0.993215473384615 0.221332975307692 -0.0936593553584615 -0.996611713384615 -0.993115933692308 -0.987817271692308 -0.988104056307692 -0.986464542615385 -0.988135346 -0.238399984352308 -0.999756974307692 -0.991415647538462 -0.801627628153846 0.393635924092308 -0.606679164476923 -0.990882262923077 0.193872525753846 -0.2424612934 0.268217528016923 -0.990916404615385 -0.991581265230769 -0.990119148923077 -0.987116090461538 -0.999722327384615 -0.999702903384615 -0.999831878461538 -0.999785097692308 -0.999618691692308 -0.891282051230769 -0.949379652307692 -0.999939334923077 -0.999964326769231 -0.999946877538462 -0.999897593538462 -0.999756030923077 -0.999925039384615 -0.999880328615385 -0.999555101384615 -0.999611884461538 -0.987272124923077
19 "WALKING" 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.04057850275 -0.0765066870923077 -0.227095667653846 0.00218582627884615 -0.230101683261923 0.454341999230769 0.229154445519231 0.155725783673077 -0.317814612403846 -0.304372602 -0.567902160384615 -0.605383124230769 -0.236603103096154 0.825944537692308 -0.916181755192308 0.0809271194038462 -0.179390497475 0.127148867766923 0.205891164625 -0.152373070040385 -0.178174681057692 -0.00252332724288461 0.0446061187691154 -0.0904781213653846 -0.36140646 -0.634224842692308 -0.771457285961538 -0.264943135269231 -0.323570207923077 -0.349941881961538 -0.649817369038462 0.134469445765385 0.0722994445826923 -0.202584009348077 0.181109448330769 -0.353662213211538 -0.326312434134615 -0.204378372728846 0.140761895444231 -0.757375934615385 -0.699159939846154 -0.775213285596154 0.101969817340385 -0.0993927171359615 -0.239730343461538 -0.344357692115385 -0.377741411634615 -0.162355275286538 0.830677 0.124998092238462 -0.106532005303846 0.559392936153846 -0.00489240847942308 -0.0946798149615385 0.0904128400153846 -0.605539903326923 -0.718726458076923 -0.77710143 0.154114173576923 -0.539618118269231 -0.291655050692308 -0.647234302057692 -0.754152914807692 -0.656908766942308 -0.860256410961538 -0.56203474 -0.677679836326923 -0.505508108115385 -0.599006386723077 -0.786780881346154 -0.637909392884615 -0.7727804 -0.865262523653846 -0.83715089275 -0.609224503461538 0.0624766922461538
19 "WALKING_UPSTAIRS" 0.242118808925 -0.0303986615775 -0.151054607725 -0.2141457601 -0.136401193765 -0.376917134325 -0.03751196192 -0.2874485075 0.5776597205 0.26355339123 0.11747804995 -0.3435909079 -0.3311398659 -0.428539482525 -0.6261568615 0.348811354275 0.5685136635 -0.73393704525 -0.0128865483575 -0.4442822275 -0.11136910259 0.09125777201 -0.403593234125 -0.37249353945 0.02929304354 -0.243425814665 0.12264404984 -0.634350347 -0.7657526145 -0.86178476775 -0.182050589375 -0.210760443175 -0.470491240975 -0.65834940475 -0.3504126719225 0.39087207 -0.4130881227 0.3326640309 -0.47422151775 -0.3918688292 0.0353845417 0.0627399594325 -0.84656052225 -0.685886310575 -0.78506178775 -0.1251977800725 -0.177666828025 -0.24991182615 -0.2075994020225 -0.6233168975 -0.37064918 0.7420336345 0.296851347275 -0.65085389975 0.39331438525 0.097904070635 -0.169728274395 0.23494146225 -0.68659853975 -0.6763479078 -0.78949959675 0.0326508541175 -0.614837005 -0.291183060425 -0.88634469675 -0.88307371675 -0.8320664515 -0.8783333325 -0.8935483855 -0.8446031185 -0.62882713225 -0.781179337 -0.86206383925 -0.64187851925 -0.87626984725 -0.92388116975 -0.8540801095 -0.59209076575 -0.271401702025
19 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.336795193294872 0.185551829751282 0.00992325205128205 0.176499478394872 -0.107644315897436 0.21690430551282 0.360269981282051 0.227962032 -0.268784370461538 0.131380645583333 -0.218708752669231 -0.333732493703077 -0.270889938871795 0.692400135641026 -0.923555521538462 0.355306716915385 -0.0200111148717949 0.549909239307692 0.47292402074359 0.0358404038461538 0.38213031 0.118835683589744 -0.248388704282051 -0.17550895974359 0.131904451128205 -0.218154762005128 -0.427811326358974 -0.0657238815128205 -0.203923519320513 0.0477637763076923 -0.499613312128205 -0.124651021438462 -0.0780447454923077 -0.0318898516820513 -0.0588777532025641 -0.109738813010256 0.166984794026923 -0.127004270666667 0.0637639707182051 -0.718906911538462 -0.614715934538462 -0.699723562820513 0.357950873435897 0.413472376589744 0.274501023615385 -0.522139871538462 0.0949131428205128 0.236747986615385 0.902952001794872 0.174679438294872 -0.205075513846154 0.794027766410256 0.264840435920769 -0.31969588181282 0.248212367128205 -0.365904271433333 -0.672192683846154 -0.747535396128205 0.616372818461538 0.340137171102564 0.16633250184359 -0.558268690358974 -0.630312224948718 -0.469068755523077 -0.890598293076923 -0.619520265128205 -0.605025737487179 -0.266593839666667 -0.444800417358974 -0.435593839871795 -0.505620573923077 -0.567491476358974 -0.687356601282051 -0.774222910692308 -0.557395107179487 0.478883671664103
19 "SITTING" 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.982263570136986 -0.979112885753425 -0.978923717945205 -0.960626559178082 -0.948743684657534 -0.389901414143836 -0.469242176178082 -0.409436221205479 -0.0332307865917808 -0.995567724657534 -0.999353307808219 -0.998693437260274 0.582930323084932 0.100737974246575 -0.681216000821918 -0.979267729041096 -0.986704740273973 -0.987686283013699 -0.979549702054795 -0.986145937945205 -0.987357223424658 0.081759943760274 -0.188178576187671 0.0668417355027397 -0.999697526438356 -0.999780892465753 -0.99986080739726 -0.963997300958904 -0.975670665068493 -0.999505390136986 -0.999571972054795 0.181955102452055 -0.485480286643836 -0.97877496 0.985933253561644 -0.990988472739726 -0.990366553287671 0.0321899331369863 -0.036336737090411 -0.993264580410959 -0.97589773890411 -0.986562728219178 -0.972148372876712 -0.951755657260274 -0.956657406164384 0.0463265561178082 -0.999655057808219 -0.989629626712329 -0.753260834657534 0.268456602178082 -0.477501007109589 -0.967312198630137 -0.164405643705479 0.0605288107191781 -0.0034707093369863 -0.981944635890411 -0.976987425616438 -0.979853011232877 -0.969139371917808 -0.999321153972603 -0.995896431506849 -0.999646375890411 -0.999471349315069 -0.998780987671233 -0.842009132054795 -0.951391956849315 -0.999775004520548 -0.999863497945205 -0.999808072465753 -0.999609286027397 -0.998301475479452 -0.999882533013699 -0.999849750547945 -0.999424062739726 -0.99889085369863 -0.981616889589041
19 "STANDING" 0.27817226 -0.0154244056945205 -0.10904190460274 -0.982765949589041 -0.97333071739726 -0.979020216575342 -0.954483711232877 -0.947453828493151 -0.546046167383562 -0.423794752419178 -0.404643536450685 0.169064579780822 -0.996125426849315 -0.999025515068493 -0.998276140958904 -0.146282294621918 0.848828929726027 -0.912519311506849 -0.970543276575342 -0.986142491917808 -0.986341716575342 -0.970204761643836 -0.985489164383562 -0.982250421917808 0.1515779332 -0.0278394917812329 0.0294281441945205 -0.999404034383562 -0.999660260410959 -0.999744962876712 -0.976878144931507 -0.971448963013699 -0.998941770410959 -0.998927103013699 0.34427510730137 -0.387029413005616 -0.978375823561644 0.974648524383562 -0.991819089726027 -0.988249767260274 -0.123292069408219 -0.150462783642466 -0.979126199178082 -0.984466574246575 -0.982863819589041 -0.962120476849315 -0.962549342465753 -0.966042365479452 -0.168645911290411 -0.999406227945206 -0.98647194630137 -0.729182102054795 0.29073713539726 -0.523774306123288 -0.946935977808219 -0.214778733906849 0.0296127152068493 0.11283368069726 -0.990916000547945 -0.978678827260274 -0.982713301780822 -0.971615491643836 -0.999849010958904 -0.996330438493151 -0.999691109041096 -0.999601206027397 -0.999062874109589 -0.915068493150685 -0.909854175342466 -0.998881613561644 -0.99936191890411 -0.999079585479452 -0.999554415890411 -0.998785240547945 -0.999902788356164 -0.999717910136986 -0.999302565479452 -0.998199678767123 -0.976154073013699
